IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,QualityCode,ID
0,2010-09-23,MANHEIM,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,84876,TOP LINE ASIAN,MEDIUM,OTHER,12350,13681,16446,17508,12122,13761,16449,17727,NULL,NULL,835,0,AZ,9505,0,723,MD,2611100
0,2010-10-26,MANHEIM,2005,5,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,1,Alloy,75466,AMERICAN,MEDIUM SUV,GM,6824,8639,10362,12756,7163,8291,11237,12503,NULL,NULL,10430,0,TX,8500,1,1389,ES,2611600
1,2009-07-16,MANHEIM,2002,7,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,MAROON,AUTO,2,Covers,78575,AMERICAN,MEDIUM,GM,2104,3030,2772,3772,2104,3030,2772,3772,NULL,NULL,18880,1,SC,3940,0,2508,BF,2612000
1,2009-03-04,MANHEIM,2005,4,TOYOTA,CAMRY 4C 2.4L I-4 SF,Bas,4D SEDAN,BLACK,AUTO,2,Covers,82006,TOP LINE ASIAN,MEDIUM,OTHER,8316,9533,9481,10796,8086,9305,9233,10549,NULL,NULL,20740,1,VA,7860,0,594,RR,2612900
1,2009-08-19,MANHEIM,2004,5,KIA,SORENTO 4WD 3.5L V6,EX,4D SPORT UTILITY EX,GREEN,AUTO,1,Alloy,57255,OTHER ASIAN,MEDIUM SUV,OTHER,5411,7659,6344,8772,5163,6315,6076,7320,NULL,NULL,19619,1,FL,7500,0,1417,VQ,2613400
0,2009-09-16,MANHEIM,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.9L LS,SILVER,AUTO,2,Covers,67105,AMERICAN,VAN,GM,7227,8367,8305,9536,6603,7562,7631,8667,NULL,NULL,16044,0,VA,8225,0,1801,OV,2613800
0,2010-06-24,OTHER,2003,7,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GREEN,AUTO,2,Covers,92393,AMERICAN,MEDIUM,GM,2826,3862,5850,7588,3033,4369,5908,7171,NULL,NULL,22916,0,CO,4010,0,2651,DV,2615300
0,2009-08-19,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,WHITE,AUTO,2,Covers,83416,AMERICAN,VAN,CHRYSLER,6475,8090,7493,9237,6074,7571,7060,8677,NULL,NULL,19638,0,FL,6395,0,1763,CX,2616000
0,2009-09-09,MANHEIM,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,GREY,AUTO,1,Alloy,72353,AMERICAN,LARGE,GM,7795,9643,8919,10914,6224,7664,7222,8777,NULL,NULL,20928,0,FL,7610,0,1974,TE,2616200
0,2009-02-03,MANHEIM,2004,5,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SXT,BLUE,AUTO,1,Alloy,97885,AMERICAN,VAN,CHRYSLER,3586,4575,4373,5441,4679,5520,5553,6462,NULL,NULL,20392,0,TX,3910,0,1918,YY,2616400
0,2010-08-31,MANHEIM,2006,4,CHEVROLET,COBALT,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,71571,AMERICAN,COMPACT,GM,5599,6968,8951,10239,5140,6268,8500,9865,NULL,NULL,25100,0,TX,5725,0,803,RR,2617100
0,2009-08-28,MANHEIM,2006,3,SATURN,ION,3,2D QUAD COUPE LEVEL 3,BLUE,AUTO,1,Alloy,65385,AMERICAN,MEDIUM,GM,6700,8000,7736,9140,5560,6869,8598,10056,NULL,NULL,20928,0,FL,6230,0,728,AU,2617400
0,2010-12-02,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2,Covers,92526,AMERICAN,LARGE,GM,7733,8639,11867,12622,9149,10613,12848,14201,NO,GREEN,20928,0,IN,7335,0,2351,SB,2617600
0,2010-06-03,OTHER,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,56174,AMERICAN,MEDIUM,CHRYSLER,6079,7203,9223,10664,5798,6935,9228,10214,NULL,NULL,22808,0,OK,6535,0,1086,RH,2618000
0,2009-04-10,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L SE,BLUE,AUTO,2,Covers,67020,AMERICAN,VAN,CHRYSLER,4219,5499,5057,6439,4219,5499,5057,6439,NULL,NULL,20234,0,NM,6000,0,1411,VD,2618400
0,2009-06-16,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,2,Covers,50056,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,0,CO,5900,0,1086,EF,2619200
0,2010-02-24,MANHEIM,2006,4,JEEP,LIBERTY 2WD V6,Ren,4D SUV RENEGADE,SILVER,AUTO,1,Alloy,71088,AMERICAN,SMALL SUV,CHRYSLER,9587,11004,13283,14568,10177,11651,13444,15030,NULL,NULL,3453,0,CO,7705,0,686,TE,2619500
0,2010-07-16,OTHER,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2,Covers,29982,AMERICAN,MEDIUM,CHRYSLER,6079,7355,9432,10442,5631,6891,9202,10076,NULL,NULL,99750,0,CA,6000,0,882,NL,2621200
0,2009-10-07,OTHER,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,WHITE,AUTO,2,Covers,83537,AMERICAN,SPECIALTY,CHRYSLER,7903,9125,9035,10355,6958,8374,8015,9544,NULL,NULL,22808,0,OK,7685,0,1503,LJ,2621300
0,2009-06-12,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BEIGE,AUTO,2,Covers,49016,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,NULL,NULL,99761,0,VA,8300,0,834,RH,2622000
0,2010-12-03,OTHER,2004,6,OLDSMOBILE,ALERO 4C,GL,4D SEDAN GL2,SILVER,AUTO,1,Alloy,97284,AMERICAN,MEDIUM,GM,2662,3676,4872,6727,3369,4492,6148,7691,NO,GREEN,8172,0,GA,4400,0,1774,UU,2622100
0,2010-03-24,OTHER,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,2,Covers,71178,AMERICAN,LARGE,GM,7466,8722,10413,11834,7089,8389,10422,11962,NULL,NULL,18880,0,KY,8170,0,1974,AU,2622300
0,2010-06-29,MANHEIM,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,SILVER,AUTO,1,Alloy,65447,TOP LINE ASIAN,COMPACT,OTHER,4203,5238,7684,8613,3854,4779,6995,8292,NULL,NULL,23657,0,CA,5755,0,533,NF,2622900
0,2009-12-02,MANHEIM,2004,5,PONTIAC,GRAND AM V6,SE,4D SEDAN SE1,SILVER,AUTO,1,Alloy,84840,AMERICAN,MEDIUM,GM,3260,4427,4021,5281,3352,4318,6876,8036,NULL,NULL,16926,0,CA,4175,0,2412,GE,2623200
0,2010-06-25,OTHER,2001,9,LINCOLN,CONTINENTAL,NA,4D SEDAN,MAROON,AUTO,1,Alloy,75878,AMERICAN,LARGE,FORD,3139,4343,5577,7717,2637,3926,5616,6753,NULL,NULL,19619,0,IN,4525,0,1572,OG,2623400
0,2010-04-28,ADESA,2008,2,MERCURY,MARINER 2WD 4C,Bas,4D SUV 2.4L LUXURY,BLUE,AUTO,1,Alloy,72614,AMERICAN,SMALL SUV,FORD,14520,16720,18390,21378,11664,14117,15000,17982,NULL,NULL,22808,0,TX,8935,0,920,TV,2623700
0,2010-07-16,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLUE,AUTO,NULL,NULL,89307,AMERICAN,LARGE,GM,6166,7478,9952,11243,6197,7380,9686,10898,NULL,NULL,18111,0,TN,6870,0,2152,DD,2625000
0,2010-11-23,MANHEIM,2001,9,FORD,F150 PICKUP 2WD V6,XL,REG CAB 4.2L XL,GREEN,AUTO,1,Alloy,40233,AMERICAN,LARGE TRUCK,FORD,2702,3696,5938,6614,2172,3126,5965,6618,NULL,NULL,52598,0,NC,6445,0,782,VJ,2626600
1,2009-08-05,ADESA,2004,5,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,WHITE,AUTO,2,Covers,74203,OTHER ASIAN,MEDIUM,OTHER,3221,3940,3979,4755,3430,4356,4204,5204,NULL,NULL,20234,1,AZ,5655,0,569,PJ,2627400
1,2010-03-10,ADESA,2005,5,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,NULL,NULL,69058,AMERICAN,SPORTS,FORD,8304,9192,11389,12616,8348,9174,11330,12474,NULL,NULL,21053,1,AZ,9205,0,728,CX,2627500
0,2010-04-07,ADESA,2008,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,62759,AMERICAN,MEDIUM,GM,10544,11544,14423,15378,10122,11304,14511,15556,NULL,NULL,21053,0,AZ,10710,0,923,UF,2627600
0,2009-06-02,ADESA,2004,5,CHRYSLER,SEBRING 4C 2.4L I4 S,LX,4D SEDAN,RED,AUTO,1,Alloy,91190,AMERICAN,MEDIUM,CHRYSLER,3140,4172,3891,5006,3140,4172,3891,5006,NULL,NULL,20833,0,TX,4080,0,1341,VD,2630200
0,2010-11-11,ADESA,2005,5,TOYOTA,COROLLA,CE,4D SEDAN CE,SILVER,AUTO,2,Covers,71481,TOP LINE ASIAN,COMPACT,OTHER,5408,6495,8620,9984,5508,6493,8768,9796,NULL,NULL,52492,0,NC,6145,0,569,LJ,2630500
1,2009-10-08,ADESA,2004,5,FORD,F150 PICKUP 2WD V8 4,XL,REG CAB 4.6L STX,GREEN,AUTO,1,Alloy,77686,AMERICAN,LARGE TRUCK,FORD,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,99740,1,CO,6540,0,803,SD,2630700
0,2010-02-05,ADESA,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,1,Alloy,71429,AMERICAN,LARGE,GM,8041,9259,11824,13335,9057,10237,12448,13849,NULL,NULL,18111,0,TN,7705,0,1974,VP,2631300
0,2010-07-02,ADESA,2007,3,CHRYSLER,300,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,79476,AMERICAN,SPECIALTY,CHRYSLER,10910,12599,14787,16354,10374,11854,14379,15749,NULL,NULL,23359,0,CA,9425,0,1389,YJ,2631600
1,2009-10-07,ADESA,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,BLUE,AUTO,NULL,NULL,91564,AMERICAN,MEDIUM,GM,5358,6248,6287,7248,5358,6248,6287,7248,NULL,NULL,20234,1,AZ,5130,0,1485,YY,2632000
0,2009-02-12,ADESA,2002,7,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,2,Covers,40712,AMERICAN,LARGE,GM,2659,3638,3372,4429,2941,3914,3676,4727,NULL,NULL,19662,0,TX,6130,0,1628,UF,2632400
0,2009-05-07,ADESA,2005,4,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,MAROON,AUTO,1,Alloy,75754,AMERICAN,MEDIUM SUV,CHRYSLER,9078,11086,10304,12473,9535,11442,10798,12857,NULL,NULL,18822,0,TX,9205,0,1623,VQ,2632500
0,2009-08-13,ADESA,2004,5,ACURA,MDX 4WD 3.5L V6 EFI,Tou,4D SPORT UTILITY TOURING,BLACK,AUTO,1,Alloy,88686,OTHER ASIAN,SPECIALTY,OTHER,11796,14084,13240,15711,11173,12885,12567,14416,NULL,NULL,18822,0,TX,12045,0,1113,AU,2632800
0,2010-02-04,ADESA,2004,6,FORD,EXPEDITION 2WD V8,Edd,4D SUV 5.4L EDDIE BAUER,WHITE,AUTO,1,Alloy,82316,AMERICAN,LARGE SUV,FORD,9117,10741,13717,15947,10572,12184,14531,16931,NULL,NULL,18822,0,TX,10740,0,1113,YX,2633000
0,2009-02-12,ADESA,2003,6,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,SILVER,AUTO,1,Alloy,68694,AMERICAN,SPORTS,FORD,4321,5323,5167,6249,4787,5801,5670,6765,NULL,NULL,18880,0,NC,6650,0,1028,RR,2633100
0,2010-02-11,ADESA,2007,3,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,GOLD,AUTO,2,Covers,73617,AMERICAN,MEDIUM,GM,7354,8793,11219,12994,7464,8839,11313,12727,NULL,NULL,52117,0,NC,7560,0,1272,LJ,2633300
0,2010-01-25,ADESA,2007,3,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLACK,AUTO,1,Alloy,70148,AMERICAN,SMALL SUV,CHRYSLER,9670,10949,14609,16541,10037,11627,14218,15701,NULL,NULL,19619,0,FL,7300,0,686,AZ,2634100
0,2009-10-26,ADESA,2004,5,CHEVROLET,COLORADO PICKUP 2WD,LS,REG CAB 3.5L LS,BLACK,MANUAL,1,Alloy,68278,AMERICAN,SMALL TRUCK,GM,4238,5619,5077,6569,4136,5634,7381,8985,NULL,NULL,5546,0,FL,5600,0,728,NY,2635600
0,2010-06-29,OTHER,2004,6,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,RED,AUTO,2,Covers,74824,AMERICAN,MEDIUM,GM,3403,4948,6296,7541,3015,4626,5834,7938,NULL,NULL,25100,0,TX,5355,0,1155,FY,2636900
0,2009-01-27,MANHEIM,2004,5,GMC,ENVOY 4WD 6C 4.2L I6,SLE,4D UTILITY 4.2L,GREY,AUTO,3,Special,69846,AMERICAN,MEDIUM SUV,GM,6590,8194,7617,9350,7461,9267,8558,10508,NULL,NULL,835,0,AZ,7080,0,1703,NL,2637300
0,2009-08-18,MANHEIM,2003,6,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV 2.7L GLS,BLUE,AUTO,1,Alloy,74627,OTHER ASIAN,MEDIUM SUV,OTHER,4150,5158,4982,6071,3849,5312,4657,6237,NULL,NULL,835,0,AZ,6640,0,986,DZ,2637600
0,2009-10-06,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,88483,AMERICAN,MEDIUM SUV,GM,5553,6673,6497,7707,5024,6254,8294,10324,NULL,NULL,835,0,AZ,7640,0,1543,YY,2638300
0,2010-02-23,MANHEIM,2004,6,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.7L SLT,WHITE,AUTO,1,Alloy,83354,AMERICAN,MEDIUM SUV,CHRYSLER,8127,9676,11936,13417,8252,9733,11666,12973,NULL,NULL,835,0,AZ,9925,0,1503,BY,2638500
0,2010-01-28,MANHEIM,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,BLACK,AUTO,1,Alloy,75504,AMERICAN,CROSSOVER,CHRYSLER,9681,11771,13179,14958,11145,13306,13965,15571,NULL,NULL,18881,0,GA,8545,0,1389,ES,2639800
0,2009-04-13,MANHEIM,2003,6,HONDA,ACCORD 4C 2.4L I-4 M,LX,4D SEDAN LX AUTO,BLUE,AUTO,2,Covers,69046,TOP LINE ASIAN,MEDIUM,OTHER,6329,7256,7335,8336,6329,7256,7335,8336,NULL,NULL,21973,0,NC,7935,0,833,FY,2641000
0,2009-08-07,MANHEIM,2001,8,HONDA,CR-V 4WD 2.0L I-4 MP,EX,4D SPORT UTILITY EX AUTO,SILVER,AUTO,1,Alloy,86079,TOP LINE ASIAN,SMALL SUV,OTHER,5121,5886,6031,6857,5383,6248,6314,7248,NULL,NULL,99740,0,NC,6400,0,1283,IE,2641200
0,2009-09-14,MANHEIM,2003,6,SATURN,L SERIES 2.0L I-4 MP,LW2,4D WAGON LW200,SILVER,AUTO,1,Alloy,73300,AMERICAN,MEDIUM,GM,4391,4937,5242,5832,4017,4691,6800,7392,NULL,NULL,18880,0,NC,5200,0,1806,MH,2641800
0,2010-06-28,OTHER,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,SILVER,AUTO,2,Covers,61822,AMERICAN,MEDIUM,GM,5946,7122,9780,11309,5505,6770,9279,10694,NULL,NULL,21053,0,CA,6905,0,728,YY,2643200
0,2010-09-13,MANHEIM,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLACK,AUTO,2,Covers,94500,AMERICAN,LARGE,GM,6029,7252,9173,10602,6232,7641,9918,11321,NULL,NULL,8172,0,NC,6930,0,2351,FD,2643300
0,2009-10-08,OTHER,2003,6,CHEVROLET,S10 PICKUP 2WD 4C 2.,Bas,EXT CAB 2.2L LS,BLUE,MANUAL,1,Alloy,94650,AMERICAN,SMALL TRUCK,GM,4441,5691,5296,6646,3503,4937,4283,5832,NULL,NULL,17212,0,TX,3750,0,2506,QV,2643900
0,2010-06-16,OTHER,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,GREY,AUTO,2,Covers,86004,AMERICAN,MEDIUM,GM,7344,8846,10618,12176,7312,8449,10533,11626,NULL,NULL,18880,0,SC,6800,0,1113,DV,2644300
0,2009-02-11,MANHEIM,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,NA,4D SEDAN,SILVER,AUTO,2,Covers,28435,OTHER ASIAN,MEDIUM,OTHER,5582,6339,6529,7346,5762,6482,6723,7501,NULL,NULL,21973,0,FL,6300,0,462,VJ,2645300
0,2009-06-24,MANHEIM,2008,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,ORANGE,AUTO,2,Covers,42449,AMERICAN,MEDIUM,CHRYSLER,7257,7861,8338,8990,7257,7861,8338,8990,NULL,NULL,99761,0,FL,7600,0,693,CX,2645700
0,2010-02-24,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,56004,AMERICAN,MEDIUM,CHRYSLER,6043,7085,9177,10366,6164,7128,9334,10349,NULL,NULL,19064,0,FL,6100,0,1086,RR,2646000
0,2010-08-10,MANHEIM,2001,9,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L,MAROON,AUTO,1,Alloy,88644,AMERICAN,LARGE SUV,GM,4782,6258,7922,9063,4943,6788,7945,9832,NULL,NULL,52644,0,TX,8900,0,2063,IL,2646400
0,2010-09-21,MANHEIM,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,GREY,AUTO,2,Covers,78728,AMERICAN,SPECIALTY,CHRYSLER,10217,11914,14247,15780,9734,11309,13832,15467,NULL,NULL,52644,0,TX,9915,0,1389,DZ,2646600
0,2010-11-05,OTHER,2003,7,FORD,EXPEDITION 2WD V8,Edd,4D SUV 4.6L EDDIE BAUER,WHITE,AUTO,1,Alloy,90525,AMERICAN,LARGE SUV,FORD,7441,8746,10734,11905,6637,8263,10430,12446,NO,GREEN,20740,0,SC,10000,0,1497,BL,2647100
0,2010-03-02,MANHEIM,2005,5,GMC,CANYON PICKUP 2WD I5,SLE,CREW CAB 3.5L SL,RED,AUTO,1,Alloy,77487,AMERICAN,SMALL TRUCK,GM,6011,8208,10242,12323,5966,7947,9294,11913,NULL,NULL,22916,0,CO,7900,0,803,FY,2647400
0,2009-03-24,OTHER,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN,SILVER,AUTO,1,Alloy,61148,AMERICAN,MEDIUM,CHRYSLER,3692,4534,4487,5397,3215,4216,3972,5053,NULL,NULL,21053,0,CA,5205,0,1215,VI,2647600
0,2009-05-15,OTHER,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLACK,AUTO,2,Covers,56790,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,0,CA,5800,0,1086,CX,2647800
1,2010-03-02,OTHER,2003,7,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,GREY,AUTO,NULL,NULL,74595,AMERICAN,LARGE SUV,FORD,7649,9069,11059,12952,7649,9069,11059,12952,NULL,NULL,21053,1,CA,9605,0,1689,OG,2648300
0,2009-12-04,MANHEIM,2003,6,TOYOTA,COROLLA,CE,4D SEDAN CE,GREY,AUTO,2,Covers,78433,TOP LINE ASIAN,COMPACT,OTHER,4439,5230,7415,8382,4193,5091,6744,7885,NULL,NULL,20833,0,TX,5350,0,869,MD,2648800
1,2010-09-21,OTHER,2009,1,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L,RED,AUTO,NULL,NULL,81675,AMERICAN,LARGE,GM,9684,10635,13931,15287,9390,10248,13427,14491,NULL,NULL,21053,1,CA,8250,0,2152,VI,2649300
0,2009-07-23,OTHER,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,GOLD,AUTO,1,Alloy,83407,AMERICAN,MEDIUM SUV,GM,9145,10820,10377,12186,9350,11252,10598,12652,NULL,NULL,3453,0,ID,8550,0,2152,NF,2649400
0,2009-10-14,MANHEIM,2005,4,PONTIAC,MONTANA AWD,SV6,4D MINIVAN EXT 3.5L,SILVER,AUTO,1,Alloy,75159,AMERICAN,VAN,GM,6500,8484,7520,9663,6500,8484,7520,9663,NULL,NULL,23359,0,CA,6720,0,5908,UF,2649900
0,2010-07-15,MANHEIM,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,WHITE,AUTO,2,Covers,92328,AMERICAN,MEDIUM SUV,GM,8595,10089,12546,14010,8280,9964,12232,13960,NULL,NULL,52492,0,TX,8670,0,1630,PJ,2650300
1,2009-01-08,MANHEIM,2004,5,GMC,1500 SIERRA PICKUP 2,SLE,EXT CAB 5.3L SLE,RED,AUTO,1,Alloy,75231,AMERICAN,LARGE TRUCK,GM,NA,1,NA,NA,NA,1,NA,NA,NULL,NULL,18881,1,SC,8190,0,1155,SD,2650600
0,2010-12-02,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLUE,AUTO,2,Covers,83176,AMERICAN,LARGE,GM,7765,8678,11893,12655,7829,9012,11539,12821,NULL,NULL,17675,0,SC,8210,0,2152,QC,2651200
0,2010-10-01,OTHER,2004,6,FORD,F150 PICKUP 2WD V6,Her,REG CAB 4.2L XL,BLACK,MANUAL,1,Alloy,58509,AMERICAN,LARGE TRUCK,FORD,3533,4726,7954,8803,3594,4538,7334,8331,NULL,NULL,52117,0,WV,6867,0,505,QV,2651800
0,2010-10-15,OTHER,2006,4,CHEVROLET,COBALT,LS,2D COUPE LS,BLACK,AUTO,2,Covers,93460,AMERICAN,COMPACT,GM,4837,5964,8126,9077,4227,5215,7146,8267,NULL,NULL,52117,0,WV,4926,0,909,VQ,2651900
0,2009-06-17,OTHER,2006,3,CHEVROLET,MONTE CARLO 3.5L V6,LS,2D COUPE LS,SILVER,AUTO,2,Covers,58011,AMERICAN,LARGE,GM,6811,7993,7856,9132,7109,7976,8178,9114,NULL,NULL,19638,0,SC,6800,0,1500,TE,2652300
1,2010-12-01,OTHER,2004,6,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,BLACK,AUTO,NULL,NULL,98105,AMERICAN,MEDIUM SUV,CHRYSLER,5232,6579,9028,10353,5232,6579,9028,10353,NULL,NULL,52492,1,SC,8900,0,1630,YP,2653300
0,2010-12-15,OTHER,2003,7,SATURN,ION,3,4D SEDAN LEVEL 3,GREY,AUTO,1,Alloy,91518,AMERICAN,MEDIUM,GM,2821,3703,5694,6590,3604,4847,6244,7447,NO,GREEN,52492,0,SC,4900,0,1209,VJ,2653500
0,2009-01-14,MANHEIM,2005,4,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,GOLD,AUTO,2,Covers,53730,OTHER ASIAN,MEDIUM,OTHER,4209,5130,5046,6040,740,897,1299,1469,NULL,NULL,19619,0,FL,5400,0,505,IL,2653600
0,2009-09-16,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BROWN,AUTO,2,Covers,65186,AMERICAN,MEDIUM,FORD,3639,4711,4430,5588,3370,4434,4140,5289,NULL,NULL,835,0,AZ,4975,0,825,UU,2654100
0,2009-07-15,MANHEIM,2002,7,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,SILVER,AUTO,2,Covers,88696,AMERICAN,MEDIUM,FORD,1742,2653,2381,3365,2171,3353,2845,4121,NULL,NULL,5546,0,FL,4200,0,1283,DV,2654500
0,2009-11-04,MANHEIM,2006,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLACK,AUTO,2,Covers,63483,AMERICAN,MEDIUM,GM,5997,7211,6977,8288,5586,6777,9778,10790,NULL,NULL,21973,0,FL,7300,0,728,UU,2654900
0,2010-04-27,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2,Covers,51759,AMERICAN,MEDIUM,CHRYSLER,7603,8168,11070,11731,7907,8791,11515,12347,NULL,NULL,99761,0,OK,7200,0,754,NF,2655500
0,2009-09-18,OTHER,2008,1,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,2,Covers,57109,AMERICAN,LARGE,GM,9793,10769,11076,12131,8803,9748,12528,14173,NULL,NULL,99761,0,NC,8000,0,1500,LJ,2656400
0,2009-03-05,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GREY,AUTO,1,Alloy,71702,AMERICAN,MEDIUM SUV,GM,8994,10602,10214,11950,8980,10500,10198,11840,NULL,NULL,16044,0,VA,7040,0,1155,AZ,2658100
0,2009-09-23,MANHEIM,2006,3,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,BLUE,AUTO,1,Alloy,64621,AMERICAN,SMALL SUV,CHRYSLER,9110,10660,10339,12013,8326,9876,11854,12991,NULL,NULL,20833,0,TX,7485,0,630,DD,2658700
0,2009-12-30,MANHEIM,2005,4,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,BEIGE,AUTO,2,Covers,59512,AMERICAN,COMPACT,GM,2925,4194,6554,7791,3276,4610,6497,7981,NULL,NULL,1231,0,NV,3950,1,920,NG,2659500
0,2010-10-27,MANHEIM,2004,6,OLDSMOBILE,ALERO V6,GL,4D SEDAN GL,WHITE,AUTO,1,Alloy,61058,AMERICAN,MEDIUM,GM,3533,4897,6580,7990,2567,3591,5567,6683,NULL,NULL,20833,0,TX,5170,0,1898,ST,2659600
0,2009-03-05,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,GREY,AUTO,1,Alloy,75498,AMERICAN,LARGE TRUCK,CHRYSLER,9154,10991,10386,12370,9264,11142,10505,12533,NULL,NULL,17212,0,TX,8840,0,920,QC,2659700
1,2010-05-20,MANHEIM,2003,7,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L ST,WHITE,AUTO,1,Alloy,85369,AMERICAN,LARGE TRUCK,CHRYSLER,4188,5193,7449,9194,4072,4922,7560,8438,NULL,NULL,8655,1,TX,6870,0,894,QV,2660400
